rank,name,total_score,tier,category,stars,language,venture_match_count,strategic_importance,capability_depth,ecosystem_fit,production_readiness,agent_native,business_value,differentiation,maintenance_risk,url
1011,free-for-dev,19,D — Experimental/Retire,Product,128770,html,91,4,3,1,0,0,5,6,0,https://github.com/ripienaar/free-for-dev
1012,tailwindcss,19,D — Experimental/Retire,Product,95769,typescript,712,4,3,1,0,0,5,6,0,https://github.com/tailwindlabs/tailwindcss
1013,iza-os-finance-advisor-intelligence-bot,18,D — Experimental/Retire,Unclassified,0,python,312,10,3,1,5,0,3,0,-4,https://github.com/Worldwidebro/iza-os-finance-advisor-intelligence-bot
1014,iza-os-finance-advisor-processing-bot,18,D — Experimental/Retire,Unclassified,0,python,312,10,3,1,5,0,3,0,-4,https://github.com/Worldwidebro/iza-os-finance-advisor-processing-bot
1015,iza-os-finance-advisor-discovery-bot,18,D — Experimental/Retire,Unclassified,0,python,312,10,3,1,5,0,3,0,-4,https://github.com/Worldwidebro/iza-os-finance-advisor-discovery-bot
1016,iza-os-finance-advisor-synthesis-bot,18,D — Experimental/Retire,Unclassified,0,python,312,10,3,1,5,0,3,0,-4,https://github.com/Worldwidebro/iza-os-finance-advisor-synthesis-bot
1017,My-Brain-Is-Full-Crew,18,D — Experimental/Retire,Product,3226,shell,109,4,3,1,0,0,5,5,0,https://github.com/gnekt/My-Brain-Is-Full-Crew
1018,finnhub-python,18,D — Experimental/Retire,Service,1044,python,712,4,3,1,0,0,5,5,0,https://github.com/Finnhub-Stock-API/finnhub-python
1019,client-python,18,D — Experimental/Retire,Service,1474,python,712,4,3,1,0,0,5,5,0,https://github.com/massive-com/client-python
1020,Wikipedia,18,D — Experimental/Retire,Service,2998,python,712,4,3,1,0,0,5,5,0,https://github.com/goldsmith/Wikipedia
1021,nano-banana-hackathon-kit,18,D — Experimental/Retire,Product,1023,jupyter notebook,10,4,3,1,0,0,5,5,0,https://github.com/google-gemini/nano-banana-hackathon-kit
1022,YES-LLC-CONTRACTOR-DELIVERY,17,D — Experimental/Retire,Unclassified,0,Unknown,10,10,3,1,0,0,3,0,0,https://github.com/Worldwidebro/YES-LLC-CONTRACTOR-DELIVERY
1023,obsidian-vault,17,D — Experimental/Retire,Unclassified,0,python,109,10,3,1,0,0,3,0,0,https://github.com/Worldwidebro/obsidian-vault
1024,the-office,17,D — Experimental/Retire,Unclassified,0,typescript,109,10,3,1,0,0,3,0,0,https://github.com/Worldwidebro/the-office
1025,venture-factory-core,17,D — Experimental/Retire,Asset,0,typescript,312,10,3,1,0,0,3,0,0,https://github.com/Worldwidebro/venture-factory-core
1026,billionaire-workflow-automation,17,D — Experimental/Retire,Asset,0,python,312,10,3,1,0,0,3,0,0,https://github.com/Worldwidebro/billionaire-workflow-automation
1027,consulting-services-automation,17,D — Experimental/Retire,Asset,0,python,312,10,3,1,0,0,3,0,0,https://github.com/Worldwidebro/consulting-services-automation
1028,fin-002-credit-repair-automation,17,D — Experimental/Retire,Asset,0,Unknown,312,10,3,1,0,0,3,0,0,https://github.com/Worldwidebro/fin-002-credit-repair-automation
1029,global-operations-automation,17,D — Experimental/Retire,Asset,0,python,312,10,3,1,0,0,3,0,0,https://github.com/Worldwidebro/global-operations-automation
1030,iza-os-automation-integration,17,D — Experimental/Retire,Asset,0,python,312,10,3,1,0,0,3,0,0,https://github.com/Worldwidebro/iza-os-automation-integration
1031,iza-os-cli,17,D — Experimental/Retire,Unclassified,0,python,91,10,3,1,0,0,3,0,0,https://github.com/Worldwidebro/iza-os-cli
1032,iza-os-infrastructure,17,D — Experimental/Retire,Unclassified,0,python,91,10,3,1,0,0,3,0,0,https://github.com/Worldwidebro/iza-os-infrastructure
1033,iza-os-marketing-core,17,D — Experimental/Retire,Asset,0,Unknown,455,10,3,1,0,0,3,0,0,https://github.com/Worldwidebro/iza-os-marketing-core
1034,iza-os-ml,17,D — Experimental/Retire,Asset,0,python,2,10,3,1,0,0,3,0,0,https://github.com/Worldwidebro/iza-os-ml
1035,iza-os-monitoring-integration,17,D — Experimental/Retire,Asset,0,python,119,10,3,1,0,0,3,0,0,https://github.com/Worldwidebro/iza-os-monitoring-integration
1036,iza-os-nlp-pipeline,17,D — Experimental/Retire,Unclassified,0,Unknown,308,10,3,1,0,0,3,0,0,https://github.com/Worldwidebro/iza-os-nlp-pipeline
1037,iza-os-security,17,D — Experimental/Retire,Unclassified,0,python,50,10,3,1,0,0,3,0,0,https://github.com/Worldwidebro/iza-os-security
1038,lt-029-supply-chain-analytics,17,D — Experimental/Retire,Asset,0,Unknown,455,10,3,1,0,0,3,0,0,https://github.com/Worldwidebro/lt-029-supply-chain-analytics
1039,research-lab-automation,17,D — Experimental/Retire,Asset,0,python,312,10,3,1,0,0,3,0,0,https://github.com/Worldwidebro/research-lab-automation
1040,tech-022-database-optimizer,17,D — Experimental/Retire,Infrastructure,0,Unknown,712,10,3,1,0,0,3,0,0,https://github.com/Worldwidebro/tech-022-database-optimizer
1041,tech-054-database-optimizer,17,D — Experimental/Retire,Infrastructure,0,Unknown,712,10,3,1,0,0,3,0,0,https://github.com/Worldwidebro/tech-054-database-optimizer
1042,venture-pipeline,17,D — Experimental/Retire,Unclassified,0,python,308,10,3,1,0,0,3,0,0,https://github.com/Worldwidebro/venture-pipeline
1043,ventures,17,D — Experimental/Retire,Infrastructure,0,python,712,10,3,1,0,0,3,0,0,https://github.com/Worldwidebro/ventures
1044,et-003-platform,17,D — Experimental/Retire,Asset,0,Unknown,712,10,3,1,0,0,3,0,0,https://github.com/Worldwidebro/et-003-platform
1045,iza-os-legal-research-security-bot,17,D — Experimental/Retire,Unclassified,0,python,11,10,6,2,0,0,3,0,-4,https://github.com/Worldwidebro/iza-os-legal-research-security-bot
1046,iza-os-legal-research-reporting-bot,17,D — Experimental/Retire,Unclassified,0,python,225,10,6,2,0,0,3,0,-4,https://github.com/Worldwidebro/iza-os-legal-research-reporting-bot
1047,iza-os-legal-research-alerting-bot,17,D — Experimental/Retire,Unclassified,0,python,99,10,6,2,0,0,3,0,-4,https://github.com/Worldwidebro/iza-os-legal-research-alerting-bot
1048,iza-os-sales-automation-automation-bot,17,D — Experimental/Retire,Unclassified,0,c,2,10,6,2,0,0,3,0,-4,https://github.com/Worldwidebro/iza-os-sales-automation-automation-bot
1049,iza-os-sales-automation-optimization-bot,17,D — Experimental/Retire,Unclassified,0,c,2,10,6,2,0,0,3,0,-4,https://github.com/Worldwidebro/iza-os-sales-automation-optimization-bot
1050,iza-os-sales-automation-integration-bot,17,D — Experimental/Retire,Unclassified,0,c,2,10,6,2,0,0,3,0,-4,https://github.com/Worldwidebro/iza-os-sales-automation-integration-bot
1051,iza-os-sales-automation-compliance-bot,17,D — Experimental/Retire,Unclassified,0,c,2,10,6,2,0,0,3,0,-4,https://github.com/Worldwidebro/iza-os-sales-automation-compliance-bot
1052,iza-os-sales-automation-management-bot,17,D — Experimental/Retire,Unclassified,0,c,2,10,6,2,0,0,3,0,-4,https://github.com/Worldwidebro/iza-os-sales-automation-management-bot
1053,iza-os-sales-automation-orchestration-bot,17,D — Experimental/Retire,Unclassified,0,c,2,10,6,2,0,0,3,0,-4,https://github.com/Worldwidebro/iza-os-sales-automation-orchestration-bot
1054,iza-os-sales-automation-intelligence-bot,17,D — Experimental/Retire,Unclassified,0,c,2,10,6,2,0,0,3,0,-4,https://github.com/Worldwidebro/iza-os-sales-automation-intelligence-bot
1055,iza-os-sales-automation-processing-bot,17,D — Experimental/Retire,Unclassified,0,c,2,10,6,2,0,0,3,0,-4,https://github.com/Worldwidebro/iza-os-sales-automation-processing-bot
1056,iza-os-sales-automation-discovery-bot,17,D — Experimental/Retire,Unclassified,0,c,2,10,6,2,0,0,3,0,-4,https://github.com/Worldwidebro/iza-os-sales-automation-discovery-bot
1057,iza-os-sales-automation-synthesis-bot,17,D — Experimental/Retire,Unclassified,0,c,2,10,6,2,0,0,3,0,-4,https://github.com/Worldwidebro/iza-os-sales-automation-synthesis-bot
1058,iza-os-marketing-automation-monitoring-bot,17,D — Experimental/Retire,Unclassified,0,c,99,10,6,2,0,0,3,0,-4,https://github.com/Worldwidebro/iza-os-marketing-automation-monitoring-bot
1059,iza-os-marketing-automation-security-bot,17,D — Experimental/Retire,Unclassified,0,c,11,10,6,2,0,0,3,0,-4,https://github.com/Worldwidebro/iza-os-marketing-automation-security-bot
1060,iza-os-marketing-automation-reporting-bot,17,D — Experimental/Retire,Unclassified,0,c,225,10,6,2,0,0,3,0,-4,https://github.com/Worldwidebro/iza-os-marketing-automation-reporting-bot
1061,iza-os-marketing-automation-alerting-bot,17,D — Experimental/Retire,Unclassified,0,c,99,10,6,2,0,0,3,0,-4,https://github.com/Worldwidebro/iza-os-marketing-automation-alerting-bot
1062,iza-os-finance-advisor-monitoring-bot,17,D — Experimental/Retire,Unclassified,0,python,99,10,6,2,0,0,3,0,-4,https://github.com/Worldwidebro/iza-os-finance-advisor-monitoring-bot
1063,iza-os-finance-advisor-security-bot,17,D — Experimental/Retire,Unclassified,0,python,11,10,6,2,0,0,3,0,-4,https://github.com/Worldwidebro/iza-os-finance-advisor-security-bot
1064,iza-os-finance-advisor-reporting-bot,17,D — Experimental/Retire,Unclassified,0,python,225,10,6,2,0,0,3,0,-4,https://github.com/Worldwidebro/iza-os-finance-advisor-reporting-bot
1065,iza-os-finance-advisor-alerting-bot,17,D — Experimental/Retire,Unclassified,0,python,99,10,6,2,0,0,3,0,-4,https://github.com/Worldwidebro/iza-os-finance-advisor-alerting-bot
1066,iza-os-marketing-automation-campaign-bot,17,D — Experimental/Retire,Asset,0,c,312,10,3,1,0,0,3,0,0,https://github.com/Worldwidebro/iza-os-marketing-automation-campaign-bot
1067,iza-os-customer-service-automation-bot,17,D — Experimental/Retire,Asset,0,typescript,312,10,3,1,0,0,3,0,0,https://github.com/Worldwidebro/iza-os-customer-service-automation-bot
1068,iza-os-customer-service-phone-bot,17,D — Experimental/Retire,Asset,0,typescript,312,10,3,1,0,0,3,0,0,https://github.com/Worldwidebro/iza-os-customer-service-phone-bot
1069,iza-os-customer-service-social-bot,17,D — Experimental/Retire,Asset,0,typescript,312,10,3,1,0,0,3,0,0,https://github.com/Worldwidebro/iza-os-customer-service-social-bot
1070,iza-os-customer-service-faq-bot,17,D — Experimental/Retire,Asset,0,typescript,312,10,3,1,0,0,3,0,0,https://github.com/Worldwidebro/iza-os-customer-service-faq-bot
1071,iza-os-customer-service-escalation-bot,17,D — Experimental/Retire,Asset,0,typescript,312,10,3,1,0,0,3,0,0,https://github.com/Worldwidebro/iza-os-customer-service-escalation-bot
1072,iza-os-hr-training-bot,17,D — Experimental/Retire,Asset,0,python,312,10,3,1,0,0,3,0,0,https://github.com/Worldwidebro/iza-os-hr-training-bot
1073,iza-os-operations-automation-bot,17,D — Experimental/Retire,Asset,0,javascript,312,10,3,1,0,0,3,0,0,https://github.com/Worldwidebro/iza-os-operations-automation-bot
1074,iza-os-operations-analytics-bot,17,D — Experimental/Retire,Asset,0,python,455,10,3,1,0,0,3,0,0,https://github.com/Worldwidebro/iza-os-operations-analytics-bot
1075,iza-os-operations-security-bot,17,D — Experimental/Retire,Asset,0,python,50,10,3,1,0,0,3,0,0,https://github.com/Worldwidebro/iza-os-operations-security-bot
1076,iza-os-operations-reporting-bot,17,D — Experimental/Retire,Asset,0,python,455,10,3,1,0,0,3,0,0,https://github.com/Worldwidebro/iza-os-operations-reporting-bot
1077,iza-os-operations-monitoring-bot,17,D — Experimental/Retire,Asset,0,python,119,10,3,1,0,0,3,0,0,https://github.com/Worldwidebro/iza-os-operations-monitoring-bot
1078,iza-os-hr-compliance-bot,17,D — Experimental/Retire,Asset,0,python,312,10,3,1,0,0,3,0,0,https://github.com/Worldwidebro/iza-os-hr-compliance-bot
1079,iza-os-hr-payroll-bot,17,D — Experimental/Retire,Asset,0,python,312,10,3,1,0,0,3,0,0,https://github.com/Worldwidebro/iza-os-hr-payroll-bot
1080,iza-os-hr-onboarding-bot,17,D — Experimental/Retire,Asset,0,python,312,10,3,1,0,0,3,0,0,https://github.com/Worldwidebro/iza-os-hr-onboarding-bot
1081,iza-os-project-management-alerting-bot,17,D — Experimental/Retire,Unclassified,0,python,99,10,6,2,0,0,3,0,-4,https://github.com/Worldwidebro/iza-os-project-management-alerting-bot
1082,iza-os-project-management-reporting-bot,17,D — Experimental/Retire,Unclassified,0,python,225,10,6,2,0,0,3,0,-4,https://github.com/Worldwidebro/iza-os-project-management-reporting-bot
1083,iza-os-project-management-security-bot,17,D — Experimental/Retire,Unclassified,0,python,11,10,6,2,0,0,3,0,-4,https://github.com/Worldwidebro/iza-os-project-management-security-bot
1084,iza-os-project-management-monitoring-bot,17,D — Experimental/Retire,Unclassified,0,python,99,10,6,2,0,0,3,0,-4,https://github.com/Worldwidebro/iza-os-project-management-monitoring-bot
1085,chatwoot,17,D — Experimental/Retire,Asset,34191,ruby,338,4,3,1,0,0,3,6,0,https://github.com/chatwoot/chatwoot
1086,coolify,17,D — Experimental/Retire,Infrastructure,58113,php,712,4,3,1,0,0,3,6,0,https://github.com/coollabsio/coolify
1087,obsidian-git,17,D — Experimental/Retire,Unclassified,11497,typescript,109,4,3,1,0,0,3,6,0,https://github.com/Vinzent03/obsidian-git
1088,watch-cli,17,D — Experimental/Retire,Product,246,shell,91,4,3,1,0,0,5,4,0,https://github.com/sonpiaz/watch-cli
1089,the-algorithm-ml,17,D — Experimental/Retire,Asset,10590,python,2,4,3,1,0,0,3,6,0,https://github.com/twitter/the-algorithm-ml
1090,onedump,17,D — Experimental/Retire,Product,973,go,712,4,3,1,0,0,5,4,0,https://github.com/liweiyi88/onedump
1091,fresh,17,D — Experimental/Retire,Unclassified,7804,rust,91,4,3,1,0,0,3,6,0,https://github.com/sinelaw/fresh
1092,nextjs-starter,17,D — Experimental/Retire,Product,828,typescript,712,4,3,1,0,0,5,4,0,https://github.com/once-ui-system/nextjs-starter
1093,convnetjs,17,D — Experimental/Retire,Asset,11181,javascript,2,4,3,1,0,0,3,6,0,https://github.com/karpathy/convnetjs
1094,twelvedata-python,17,D — Experimental/Retire,Service,753,python,712,4,3,1,0,0,5,4,0,https://github.com/twelvedata/twelvedata-python
1095,Made-With-ML,17,D — Experimental/Retire,Asset,48559,jupyter notebook,2,4,3,1,0,0,3,6,0,https://github.com/GokuMohandas/Made-With-ML
1096,AFFiNE,17,D — Experimental/Retire,Asset,70200,typescript,109,4,3,1,0,0,3,6,0,https://github.com/toeverything/AFFiNE
1097,console,17,D — Experimental/Retire,Product,473,typescript,712,4,3,1,0,0,5,4,0,https://github.com/anomalyco/console
1098,convex-backend,17,D — Experimental/Retire,Infrastructure,12109,typescript,712,4,3,1,0,0,3,6,0,https://github.com/get-convex/convex-backend
1099,openreplay,17,D — Experimental/Retire,Unclassified,12199,typescript,455,4,3,1,0,0,3,6,0,https://github.com/openreplay/openreplay
1100,markitdown,17,D — Experimental/Retire,Unclassified,163905,python,109,4,3,1,0,0,3,6,0,https://github.com/microsoft/markitdown
1101,lt-005-medical-courier-dispatch,16,D — Experimental/Retire,Unclassified,0,Unknown,119,10,3,1,0,0,3,0,-1,https://github.com/Worldwidebro/lt-005-medical-courier-dispatch
1102,edu-013-automated-empire-book,16,D — Experimental/Retire,Unclassified,0,Unknown,712,10,3,1,0,0,3,0,-1,https://github.com/Worldwidebro/edu-013-automated-empire-book
1103,iza-os-deployment-automation-bot,16,D — Experimental/Retire,Unclassified,0,python,312,10,3,1,0,0,3,0,-1,https://github.com/Worldwidebro/iza-os-deployment-automation-bot
1104,iza-os-infrastructure-monitoring-bot,16,D — Experimental/Retire,Unclassified,0,python,119,10,3,1,0,0,3,0,-1,https://github.com/Worldwidebro/iza-os-infrastructure-monitoring-bot
1105,iza-os-legal-research-discovery-bot,16,D — Experimental/Retire,Unclassified,0,python,312,10,3,1,0,0,3,0,-1,https://github.com/Worldwidebro/iza-os-legal-research-discovery-bot
1106,iza-os-legal-research-processing-bot,16,D — Experimental/Retire,Unclassified,0,python,312,10,3,1,0,0,3,0,-1,https://github.com/Worldwidebro/iza-os-legal-research-processing-bot
1107,iza-os-legal-research-synthesis-bot,16,D — Experimental/Retire,Unclassified,0,python,312,10,3,1,0,0,3,0,-1,https://github.com/Worldwidebro/iza-os-legal-research-synthesis-bot
1108,iza-os-monitoring,16,D — Experimental/Retire,Unclassified,0,python,119,10,3,1,0,0,3,0,-1,https://github.com/Worldwidebro/iza-os-monitoring
1109,lt-002-freight-brokerage,16,D — Experimental/Retire,Unclassified,0,Unknown,119,10,3,1,0,0,3,0,-1,https://github.com/Worldwidebro/lt-002-freight-brokerage
1110,lt-004-last-mile-delivery-dispatch,16,D — Experimental/Retire,Unclassified,0,Unknown,119,10,3,1,0,0,3,0,-1,https://github.com/Worldwidebro/lt-004-last-mile-delivery-dispatch
1111,lt-008-towing-dispatch,16,D — Experimental/Retire,Unclassified,0,Unknown,119,10,3,1,0,0,3,0,-1,https://github.com/Worldwidebro/lt-008-towing-dispatch
1112,lt-009-hvac-technician-dispatch,16,D — Experimental/Retire,Unclassified,0,Unknown,119,10,3,1,0,0,3,0,-1,https://github.com/Worldwidebro/lt-009-hvac-technician-dispatch
1113,lt-011-dispatch-software,16,D — Experimental/Retire,Unclassified,0,Unknown,119,10,3,1,0,0,3,0,-1,https://github.com/Worldwidebro/lt-011-dispatch-software
1114,lt-016-trucking-company,16,D — Experimental/Retire,Unclassified,0,Unknown,119,10,3,1,0,0,3,0,-1,https://github.com/Worldwidebro/lt-016-trucking-company
1115,lt-018-local-delivery-company,16,D — Experimental/Retire,Unclassified,0,Unknown,119,10,3,1,0,0,3,0,-1,https://github.com/Worldwidebro/lt-018-local-delivery-company
1116,lt-019-moving-company,16,D — Experimental/Retire,Unclassified,0,Unknown,119,10,3,1,0,0,3,0,-1,https://github.com/Worldwidebro/lt-019-moving-company
1117,lt-020-freight-company,16,D — Experimental/Retire,Unclassified,0,Unknown,119,10,3,1,0,0,3,0,-1,https://github.com/Worldwidebro/lt-020-freight-company
1118,lt-021-warehouse-company,16,D — Experimental/Retire,Unclassified,0,Unknown,119,10,3,1,0,0,3,0,-1,https://github.com/Worldwidebro/lt-021-warehouse-company
1119,lt-022-fulfillment-center,16,D — Experimental/Retire,Unclassified,0,Unknown,119,10,3,1,0,0,3,0,-1,https://github.com/Worldwidebro/lt-022-fulfillment-center
1120,lt-023-storage-business,16,D — Experimental/Retire,Unclassified,0,Unknown,119,10,3,1,0,0,3,0,-1,https://github.com/Worldwidebro/lt-023-storage-business
1121,lt-024-distribution-company,16,D — Experimental/Retire,Unclassified,0,Unknown,119,10,3,1,0,0,3,0,-1,https://github.com/Worldwidebro/lt-024-distribution-company
1122,lt-025-logistics-marketplace,16,D — Experimental/Retire,Unclassified,0,Unknown,119,10,3,1,0,0,3,0,-1,https://github.com/Worldwidebro/lt-025-logistics-marketplace
1123,tirreno,16,D — Experimental/Retire,Unclassified,1459,php,50,4,3,1,0,0,3,5,0,https://github.com/tirrenotechnologies/tirreno
1124,performer-pytorch,16,D — Experimental/Retire,Unclassified,1178,python,2,4,3,1,0,0,3,5,0,https://github.com/lucidrains/performer-pytorch
1125,hyperlearn,16,D — Experimental/Retire,Asset,2480,jupyter notebook,2,4,3,1,0,0,3,5,0,https://github.com/unslothai/hyperlearn
1126,awesome-react,16,D — Experimental/Retire,Unclassified,73877,Unknown,10,4,3,1,0,0,3,6,-1,https://github.com/enaqx/awesome-react
1127,data-engineer-handbook,16,D — Experimental/Retire,Unclassified,42129,jupyter notebook,338,4,3,1,0,0,3,6,-1,https://github.com/DataExpert-io/data-engineer-handbook
