venture_id,venture_name,prefix,shared_services,infrastructure_repos,service_count
OPS-064-Analytics-Platform-AI,Analytics Platform Ai,OPS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,10
OPS-065-Data-Cleaning-AI,Data Cleaning Ai,OPS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,10
OPS-066-Workflow-Management-AI,Workflow Management Ai,OPS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,10
EDU-001-Youth-Entrepreneurship-Curriculum,Youth Entrepreneurship Curriculum,EDU,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EDU-002-AI-Literacy-Program,Ai Literacy Program,EDU,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EDU-003-Coding-Mentor-Certification,Coding Mentor Certification,EDU,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EDU-004-Real-Estate-Licensing-Prep,Real Estate Licensing Prep,EDU,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EDU-005-Coding-Bootcamp,Coding Bootcamp,EDU,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EDU-006-Homeschooling-Content-AI,Homeschooling Content Ai,EDU,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EDU-007-AI-Tutoring-Platform,Ai Tutoring Platform,EDU,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EDU-008-Branding-Templates-Marketplace,Branding Templates Marketplace,EDU,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EDU-009-Voiceover-Script-Library,Voiceover Script Library,EDU,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EDU-010-Trade-Skills-Bootcamp,Trade Skills Bootcamp,EDU,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EDU-011-Franchise-Blueprint-System,Franchise Blueprint System,EDU,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EDU-012-Low-Income-Housing-Blueprint,Low Income Housing Blueprint,EDU,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EDU-013-Automated-Empire-Book,Automated Empire Book,EDU,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EDU-014-BIPOC-Creator-Incubator,Bipoc Creator Incubator,EDU,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EDU-015-AI-Legal-Doc-Generator,Ai Legal Doc Generator,EDU,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EDU-016-Virtual-Black-Art-Museum,Virtual Black Art Museum,EDU,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EDU-017-AI-Coding-Tutor,Ai Coding Tutor,EDU,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EDU-018-Online-Course-Creator,Online Course Creator,EDU,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EDU-019-Executive-Education-Program,Executive Education Program,EDU,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EDU-020-Youth-STEM-Program,Youth Stem Program,EDU,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EDU-021-Remote-Work-Certification,Remote Work Certification,EDU,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EDU-022-AI-Research-Assistant,Ai Research Assistant,EDU,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EDU-023-Personal-Finance-Coach,Personal Finance Coach,EDU,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EDU-024-Language-Learning-AI,Language Learning Ai,EDU,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EDU-025-Test-Preparation-AI,Test Preparation Ai,EDU,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EDU-026-Corporate-Training-AI,Corporate Training Ai,EDU,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EDU-027-Medical-Education-AI,Medical Education Ai,EDU,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EDU-028-Legal-Education-AI,Legal Education Ai,EDU,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EDU-029-Music-Education-AI,Music Education Ai,EDU,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EDU-030-Art-Education-AI,Art Education Ai,EDU,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EDU-031-Physical-Education-AI,Physical Education Ai,EDU,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EDU-032-Environmental-Education-AI,Environmental Education Ai,EDU,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EDU-033-Social-Studies-AI,Social Studies Ai,EDU,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EDU-034-Math-Education-AI,Math Education Ai,EDU,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EDU-035-Science-Education-AI,Science Education Ai,EDU,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EDU-036-Reading-Comprehension-AI,Reading Comprehension Ai,EDU,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EDU-037-Writing-Instruction-AI,Writing Instruction Ai,EDU,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EDU-038-Critical-Thinking-AI,Critical Thinking Ai,EDU,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EDU-039-Emotional-Intelligence-AI,Emotional Intelligence Ai,EDU,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EDU-040-Time-Management-AI,Time Management Ai,EDU,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
COMM-001-Luminary-Worldwide-Events,Luminary Worldwide Events,COMM,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
COMM-002-Brotherhood-Coaching-Network,Brotherhood Coaching Network,COMM,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
COMM-003-Ace-Senior-Care-Connect,Ace Senior Care Connect,COMM,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
COMM-004-Community-Outreach-Nonprofit,Community Outreach Nonprofit,COMM,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
COMM-005-Ace-Food-Security-AI,Ace Food Security Ai,COMM,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
